Scheduled,Start,End
1640739005.543,1640739005.543,1640739005.857
1640739009.679,1640739009.679,1640739009.995
1640739013.781,1640739013.781,1640739014.097
1640739017.932,1640739017.932,1640739018.259
1640739022.095,1640739022.096,1640739022.414
1640739026.189,1640739026.189,1640739026.506
1640739030.349,1640739030.349,1640739030.662
1640739034.419,1640739034.419,1640739034.733
1640739038.602,1640739038.602,1640739038.92
1640739042.678,1640739042.678,1640739042.992
1640739046.841,1640739046.841,1640739047.155
1640739050.949,1640739050.949,1640739051.266
1640739055.118,1640739055.118,1640739055.431
1640739059.25,1640739059.25,1640739059.566
1640739063.343,1640739063.343,1640739063.659
1640739067.764,1640739067.764,1640739068.081
1640739071.927,1640739071.927,1640739072.245
1640739076.058,1640739076.059,1640739076.376
1640739080.21,1640739080.21,1640739080.524
1640739084.303,1640739084.303,1640739084.62
1640739088.437,1640739088.437,1640739088.753
1640739092.542,1640739092.542,1640739092.859
1640739096.66,1640739096.66,1640739096.973
1640739100.783,1640739100.783,1640739101.096
1640739104.951,1640739104.951,1640739105.264
1640739109.057,1640739109.057,1640739109.369
1640739113.205,1640739113.205,1640739113.519
1640739117.3,1640739117.3,1640739117.614
1640739121.49,1640739121.491,1640739121.807
1640739125.557,1640739125.557,1640739125.874
1640739129.674,1640739129.674,1640739129.988
1640739133.952,1640739133.952,1640739134.268
1640739138.119,1640739138.119,1640739138.438
1640739142.25,1640739142.25,1640739142.567
1640739146.361,1640739146.361,1640739146.674
1640739150.458,1640739150.458,1640739150.772
1640739154.566,1640739154.566,1640739154.88
1640739158.749,1640739158.749,1640739159.066
1640739162.838,1640739162.838,1640739163.156
1640739166.96,1640739166.96,1640739167.276
1640739171.092,1640739171.092,1640739171.41
1640739175.205,1640739175.205,1640739175.521
1640739179.374,1640739179.374,1640739179.691
1640739183.452,1640739183.452,1640739183.764
1640739187.582,1640739187.582,1640739187.898
1640739191.728,1640739191.728,1640739192.045
1640739195.834,1640739195.834,1640739196.151
1640739199.937,1640739199.937,1640739200.252
1640739204.094,1640739204.094,1640739204.409
1640739208.208,1640739208.208,1640739208.527
1640739212.325,1640739212.325,1640739212.638
1640739216.413,1640739216.413,1640739216.727
1640739220.557,1640739220.557,1640739220.876
1640739224.749,1640739224.749,1640739225.063
1640739228.911,1640739228.911,1640739229.228
1640739233.019,1640739233.019,1640739233.334
1640739237.148,1640739237.148,1640739237.462
1640739241.222,1640739241.222,1640739241.537
1640739245.349,1640739245.349,1640739245.662
1640739249.482,1640739249.482,1640739249.801
1640739253.609,1640739253.609,1640739253.934
1640739257.747,1640739257.747,1640739258.063
1640739261.873,1640739261.873,1640739262.196
1640739265.995,1640739265.995,1640739266.312
1640739270.127,1640739270.127,1640739270.443
1640739274.234,1640739274.234,1640739274.55
1640739278.412,1640739278.412,1640739278.73
1640739282.554,1640739282.554,1640739282.872
1640739286.653,1640739286.653,1640739286.969
1640739290.773,1640739290.773,1640739291.088
1640739294.916,1640739294.916,1640739295.229
1640739299.025,1640739299.025,1640739299.337
1640739303.43,1640739303.43,1640739303.745
1640739307.527,1640739307.528,1640739307.845
1640739311.66,1640739311.66,1640739311.977
1640739315.793,1640739315.793,1640739316.109
1640739319.948,1640739319.948,1640739320.265
1640739324.044,1640739324.044,1640739324.359
1640739328.184,1640739328.184,1640739328.5
1640739332.259,1640739332.259,1640739332.574
1640739336.399,1640739336.399,1640739336.714
1640739340.547,1640739340.547,1640739340.867
1640739344.675,1640739344.675,1640739344.99
1640739348.774,1640739348.774,1640739349.089
1640739352.917,1640739352.917,1640739353.233
1640739357.01,1640739357.01,1640739357.327
1640739361.134,1640739361.134,1640739361.452
1640739365.262,1640739365.262,1640739365.577
1640739369.379,1640739369.379,1640739369.694
1640739373.509,1640739373.509,1640739373.821
1640739377.688,1640739377.688,1640739378.004
1640739381.819,1640739381.819,1640739382.136
1640739385.952,1640739385.952,1640739386.268
1640739390.034,1640739390.034,1640739390.348
1640739394.176,1640739394.176,1640739394.494
1640739398.309,1640739398.309,1640739398.626
1640739402.434,1640739402.434,1640739402.747
1640739406.525,1640739406.525,1640739406.841
1640739410.631,1640739410.631,1640739410.954
1640739414.766,1640739414.766,1640739415.083
1640739418.894,1640739418.894,1640739419.208
1640739423.021,1640739423.021,1640739423.336
1640739427.186,1640739427.186,1640739427.5
1640739431.291,1640739431.291,1640739431.604
1640739435.389,1640739435.389,1640739435.704
1640739439.54,1640739439.54,1640739439.858
1640739443.619,1640739443.619,1640739443.937
1640739447.785,1640739447.785,1640739448.101
1640739451.894,1640739451.894,1640739452.209
1640739456.024,1640739456.024,1640739456.338
1640739460.149,1640739460.149,1640739460.468
1640739464.274,1640739464.274,1640739464.593
1640739468.42,1640739468.42,1640739468.737
1640739472.538,1640739472.538,1640739472.849
1640739476.669,1640739476.669,1640739476.981
1640739480.775,1640739480.776,1640739481.091
1640739484.934,1640739484.934,1640739485.248
1640739489.052,1640739489.052,1640739489.363
1640739493.167,1640739493.167,1640739493.482
1640739497.294,1640739497.294,1640739497.621
1640739501.394,1640739501.394,1640739501.711
1640739505.51,1640739505.51,1640739505.826
1640739509.637,1640739509.637,1640739509.952
1640739513.813,1640739513.813,1640739514.128
1640739517.877,1640739517.877,1640739518.19
1640739522.004,1640739522.004,1640739522.321
1640739526.245,1640739526.245,1640739526.56
1640739530.365,1640739530.365,1640739530.679
1640739534.499,1640739534.499,1640739534.815
1640739538.948,1640739538.948,1640739539.264
1640739543.048,1640739543.048,1640739543.363
1640739547.219,1640739547.219,1640739547.536
1640739551.289,1640739551.289,1640739551.604
1640739555.475,1640739555.475,1640739555.792
1640739559.58,1640739559.58,1640739559.896
1640739563.672,1640739563.672,1640739563.988
1640739567.784,1640739567.784,1640739568.099
1640739571.91,1640739571.91,1640739572.228
1640739576.264,1640739576.264,1640739576.58
1640739580.381,1640739580.381,1640739580.694
1640739584.493,1640739584.493,1640739584.809
1640739588.642,1640739588.642,1640739588.958
1640739592.751,1640739592.751,1640739593.068
1640739596.894,1640739596.894,1640739597.216
1640739601.017,1640739601.017,1640739601.338
1640739605.165,1640739605.165,1640739605.482
1640739609.315,1640739609.315,1640739609.628
1640739613.434,1640739613.434,1640739613.753
1640739617.535,1640739617.535,1640739617.855
1640739621.654,1640739621.654,1640739621.969
1640739625.79,1640739625.79,1640739626.104
1640739629.919,1640739629.919,1640739630.235
1640739634.033,1640739634.033,1640739634.35
1640739638.196,1640739638.196,1640739638.513
1640739642.278,1640739642.278,1640739642.596
1640739646.42,1640739646.421,1640739646.739
1640739650.522,1640739650.522,1640739650.836
1640739654.646,1640739654.646,1640739654.961
1640739658.83,1640739658.83,1640739659.148
1640739662.904,1640739662.904,1640739663.218
1640739667.091,1640739667.091,1640739667.408
1640739671.223,1640739671.223,1640739671.541
1640739675.346,1640739675.346,1640739675.663
1640739679.512,1640739679.512,1640739679.828
1640739683.626,1640739683.626,1640739683.951
1640739687.735,1640739687.735,1640739688.053
1640739691.891,1640739691.891,1640739692.207
1640739696.025,1640739696.025,1640739696.343
1640739700.117,1640739700.117,1640739700.433
1640739704.298,1640739704.298,1640739704.614
1640739708.42,1640739708.42,1640739708.736
1640739712.507,1640739712.507,1640739712.822
1640739716.601,1640739716.601,1640739716.919
1640739720.796,1640739720.797,1640739721.109
1640739724.923,1640739724.923,1640739725.236
1640739729.096,1640739729.096,1640739729.413
1640739733.241,1640739733.241,1640739733.553
1640739737.374,1640739737.374,1640739737.697
1640739741.475,1640739741.475,1640739741.79
1640739745.629,1640739745.629,1640739745.946
1640739749.743,1640739749.743,1640739750.061
1640739753.899,1640739753.899,1640739754.214
1640739758.019,1640739758.019,1640739758.334
1640739762.158,1640739762.158,1640739762.474
1640739766.29,1640739766.29,1640739766.602
1640739770.447,1640739770.447,1640739770.762
1640739774.779,1640739774.779,1640739775.092
1640739778.916,1640739778.916,1640739779.233
1640739783.092,1640739783.092,1640739783.406
1640739787.202,1640739787.202,1640739787.52
1640739791.311,1640739791.311,1640739791.629
1640739795.433,1640739795.433,1640739795.754
1640739799.57,1640739799.57,1640739799.885
1640739803.727,1640739803.727,1640739804.042
1640739807.818,1640739807.818,1640739808.135
1640739811.942,1640739811.942,1640739812.26
1640739816.054,1640739816.054,1640739816.375
1640739820.208,1640739820.208,1640739820.528
1640739824.317,1640739824.317,1640739824.635
1640739828.429,1640739828.429,1640739828.746
1640739832.552,1640739832.552,1640739832.868
1640739836.687,1640739836.687,1640739837.003
1640739840.813,1640739840.813,1640739841.127
1640739844.952,1640739844.952,1640739845.268
1640739849.093,1640739849.093,1640739849.409
1640739853.241,1640739853.241,1640739853.555
1640739857.377,1640739857.377,1640739857.693
1640739861.437,1640739861.437,1640739861.752
1640739865.622,1640739865.622,1640739865.941
1640739869.712,1640739869.712,1640739870.028
1640739873.826,1640739873.826,1640739874.143
1640739877.969,1640739877.969,1640739878.286
1640739882.091,1640739882.091,1640739882.407
1640739886.268,1640739886.268,1640739886.591
1640739890.36,1640739890.36,1640739890.677
1640739894.446,1640739894.446,1640739894.766
1640739898.629,1640739898.629,1640739898.952
1640739902.761,1640739902.761,1640739903.078
1640739906.993,1640739906.993,1640739907.309
1640739911.172,1640739911.172,1640739911.489
1640739915.273,1640739915.273,1640739915.595
1640739919.373,1640739919.373,1640739919.713
1640739923.504,1640739923.504,1640739923.82
1640739927.903,1640739927.903,1640739928.219
1640739932.019,1640739932.019,1640739932.333
1640739936.115,1640739936.115,1640739936.436
1640739940.306,1640739940.306,1640739940.619
1640739944.429,1640739944.429,1640739944.745
1640739948.621,1640739948.621,1640739948.94
1640739952.747,1640739952.747,1640739953.066
1640739956.827,1640739956.827,1640739957.142
1640739960.962,1640739960.962,1640739961.276
1640739965.091,1640739965.091,1640739965.408
1640739969.272,1640739969.272,1640739969.59
1640739973.379,1640739973.379,1640739973.694
1640739977.48,1640739977.48,1640739977.794
1640739981.627,1640739981.627,1640739981.941
1640739985.749,1640739985.749,1640739986.068
1640739989.911,1640739989.911,1640739990.23
1640739994.038,1640739994.038,1640739994.355
1640739998.193,1640739998.193,1640739998.508
1640740002.274,1640740002.274,1640740002.586
1640740006.452,1640740006.452,1640740006.771
1640740010.795,1640740010.795,1640740011.112
1640740014.907,1640740014.907,1640740015.221
1640740019.053,1640740019.053,1640740019.372
1640740023.218,1640740023.218,1640740023.532
1640740027.39,1640740027.39,1640740027.707
1640740031.597,1640740031.597,1640740031.912
1640740035.723,1640740035.723,1640740036.039
1640740039.808,1640740039.808,1640740040.122
1640740043.941,1640740043.941,1640740044.258
1640740048.13,1640740048.13,1640740048.448
1640740052.184,1640740052.184,1640740052.499
1640740056.309,1640740056.309,1640740056.623
1640740060.46,1640740060.46,1640740060.776
1640740064.581,1640740064.581,1640740064.9
1640740068.683,1640740068.683,1640740068.997
1640740072.85,1640740072.85,1640740073.166
1640740077.042,1640740077.042,1640740077.363
1640740081.071,1640740081.071,1640740081.388
1640740085.233,1640740085.233,1640740085.55
1640740089.33,1640740089.33,1640740089.645
1640740093.503,1640740093.503,1640740093.822
1640740097.639,1640740097.646,1640740097.962
1640740101.727,1640740101.727,1640740102.055
1640740105.848,1640740105.848,1640740106.163
1640740109.969,1640740109.969,1640740110.298
1640740114.162,1640740114.162,1640740114.479
1640740118.265,1640740118.265,1640740118.581
1640740122.394,1640740122.394,1640740122.709
1640740126.519,1640740126.519,1640740126.833
1640740130.647,1640740130.647,1640740130.965
1640740134.776,1640740134.776,1640740135.092
1640740138.926,1640740138.927,1640740139.242
1640740143.093,1640740143.093,1640740143.406
1640740147.162,1640740147.162,1640740147.478
1640740151.29,1640740151.29,1640740151.606
1640740155.428,1640740155.428,1640740155.743
1640740159.601,1640740159.601,1640740159.917
1640740163.698,1640740163.698,1640740164.012
1640740167.839,1640740167.839,1640740168.154
1640740171.924,1640740171.924,1640740172.238
1640740176.097,1640740176.098,1640740176.416
1640740180.217,1640740180.217,1640740180.532
1640740184.314,1640740184.314,1640740184.629
1640740188.441,1640740188.441,1640740188.756
1640740192.566,1640740192.566,1640740192.881
1640740196.732,1640740196.732,1640740197.048
1640740200.819,1640740200.819,1640740201.135
1640740204.976,1640740204.976,1640740205.291
1640740209.146,1640740209.146,1640740209.461
1640740213.252,1640740213.252,1640740213.572
1640740217.374,1640740217.374,1640740217.69
1640740221.501,1640740221.501,1640740221.814
1640740225.627,1640740225.627,1640740225.945
1640740229.8,1640740229.8,1640740230.119
1640740233.872,1640740233.872,1640740234.186
1640740237.991,1640740237.991,1640740238.309
1640740242.174,1640740242.174,1640740242.489
1640740246.565,1640740246.565,1640740246.881
1640740250.731,1640740250.731,1640740251.049
1640740254.807,1640740254.807,1640740255.124
1640740258.974,1640740258.974,1640740259.289
1640740263.099,1640740263.099,1640740263.411
1640740267.206,1640740267.206,1640740267.521
1640740271.362,1640740271.362,1640740271.679
1640740275.566,1640740275.566,1640740275.881
1640740279.668,1640740279.669,1640740279.985
1640740283.77,1640740283.77,1640740284.088
1640740287.943,1640740287.943,1640740288.266
1640740292.02,1640740292.02,1640740292.335
1640740296.154,1640740296.154,1640740296.468
1640740300.28,1640740300.28,1640740300.591
1640740304.43,1640740304.43,1640740304.749
1640740308.543,1640740308.543,1640740308.857
1640740312.702,1640740312.702,1640740313.015
1640740316.83,1640740316.83,1640740317.149
1640740320.966,1640740320.966,1640740321.28
1640740325.086,1640740325.086,1640740325.399
1640740329.233,1640740329.233,1640740329.546
1640740333.325,1640740333.325,1640740333.641
1640740337.471,1640740337.471,1640740337.79
1640740341.586,1640740341.586,1640740341.902
1640740345.691,1640740345.691,1640740346.007
1640740349.847,1640740349.847,1640740350.162
1640740353.986,1640740353.986,1640740354.299
1640740358.125,1640740358.125,1640740358.439
1640740362.218,1640740362.218,1640740362.539
1640740366.381,1640740366.381,1640740366.697
1640740370.467,1640740370.467,1640740370.781
1640740374.664,1640740374.664,1640740374.977
1640740378.728,1640740378.728,1640740379.044
1640740382.903,1640740382.903,1640740383.219
1640740387.045,1640740387.045,1640740387.361
1640740391.17,1640740391.17,1640740391.487
1640740395.346,1640740395.346,1640740395.662
1640740399.44,1640740399.44,1640740399.756
1640740403.569,1640740403.569,1640740403.885
1640740407.708,1640740407.708,1640740408.023
1640740411.854,1640740411.854,1640740412.176
1640740415.955,1640740415.955,1640740416.27
1640740420.083,1640740420.083,1640740420.4
1640740424.22,1640740424.22,1640740424.537
1640740428.345,1640740428.346,1640740428.661
1640740432.515,1640740432.515,1640740432.834
1640740436.615,1640740436.615,1640740436.932
1640740440.767,1640740440.767,1640740441.085
1640740444.879,1640740444.879,1640740445.196
1640740449.075,1640740449.075,1640740449.387
1640740453.24,1640740453.24,1640740453.563
1640740457.327,1640740457.327,1640740457.641
1640740461.483,1640740461.483,1640740461.799
1640740465.633,1640740465.633,1640740465.947
1640740469.769,1640740469.769,1640740470.084
1640740473.902,1640740473.902,1640740474.266
1640740478.05,1640740478.05,1640740478.364
1640740482.467,1640740482.467,1640740482.784
1640740486.591,1640740486.591,1640740486.908
1640740490.71,1640740490.71,1640740491.026
1640740494.801,1640740494.801,1640740495.119
1640740498.945,1640740498.945,1640740499.259
1640740503.102,1640740503.102,1640740503.416
1640740507.203,1640740507.203,1640740507.516
1640740511.384,1640740511.384,1640740511.7
1640740515.495,1640740515.495,1640740515.812
1640740519.601,1640740519.601,1640740519.918
1640740523.751,1640740523.751,1640740524.066
1640740527.882,1640740527.882,1640740528.2
1640740531.988,1640740531.988,1640740532.305
1640740536.149,1640740536.149,1640740536.463
1640740540.274,1640740540.274,1640740540.589
1640740544.396,1640740544.396,1640740544.709
1640740548.574,1640740548.574,1640740548.891
1640740552.662,1640740552.662,1640740552.978
1640740556.779,1640740556.779,1640740557.092
1640740560.911,1640740560.911,1640740561.231
1640740565.072,1640740565.072,1640740565.386
1640740569.197,1640740569.197,1640740569.514
1640740573.35,1640740573.35,1640740573.663
1640740577.431,1640740577.431,1640740577.746
1640740581.584,1640740581.584,1640740581.9
1640740585.662,1640740585.662,1640740585.978
1640740589.793,1640740589.793,1640740590.109
1640740593.912,1640740593.912,1640740594.233
1640740598.086,1640740598.086,1640740598.4
1640740602.15,1640740602.15,1640740602.466
1640740606.367,1640740606.367,1640740606.681
1640740610.427,1640740610.427,1640740610.742
1640740614.543,1640740614.543,1640740614.86
1640740618.69,1640740618.69,1640740619.009
1640740622.822,1640740622.822,1640740623.138
1640740626.979,1640740626.979,1640740627.296
1640740631.088,1640740631.088,1640740631.405
1640740635.191,1640740635.191,1640740635.506
1640740639.31,1640740639.31,1640740639.623
1640740643.481,1640740643.481,1640740643.797
1640740647.608,1640740647.608,1640740647.923
1640740651.725,1640740651.725,1640740652.049
1640740655.806,1640740655.807,1640740656.125
1640740659.948,1640740659.948,1640740660.263
1640740664.038,1640740664.038,1640740664.351
1640740668.161,1640740668.161,1640740668.478
1640740672.339,1640740672.339,1640740672.656
1640740676.421,1640740676.421,1640740676.737
1640740680.553,1640740680.553,1640740680.869
1640740684.669,1640740684.669,1640740684.983
1640740688.777,1640740688.777,1640740689.09
1640740692.989,1640740692.989,1640740693.305
1640740697.028,1640740697.028,1640740697.344
1640740701.149,1640740701.149,1640740701.463
1640740705.268,1640740705.268,1640740705.593
1640740709.441,1640740709.441,1640740709.757
1640740713.61,1640740713.61,1640740713.926
1640740717.989,1640740717.989,1640740718.306
1640740722.103,1640740722.103,1640740722.417
1640740726.239,1640740726.239,1640740726.558
1640740730.321,1640740730.321,1640740730.64
1640740734.475,1640740734.475,1640740734.791
1640740738.573,1640740738.573,1640740738.891
1640740742.727,1640740742.727,1640740743.043
1640740746.864,1640740746.864,1640740747.181
1640740751.074,1640740751.074,1640740751.389
1640740755.094,1640740755.094,1640740755.412
1640740759.242,1640740759.242,1640740759.558
1640740763.379,1640740763.379,1640740763.696
1640740767.49,1640740767.491,1640740767.803
1640740771.629,1640740771.629,1640740771.942
1640740775.738,1640740775.738,1640740776.057
1640740779.9,1640740779.9,1640740780.218
1640740784.047,1640740784.047,1640740784.364
1640740788.168,1640740788.168,1640740788.484
1640740792.334,1640740792.334,1640740792.65
1640740796.435,1640740796.435,1640740796.75
1640740800.619,1640740800.619,1640740800.937
1640740804.715,1640740804.715,1640740805.033
1640740808.893,1640740808.893,1640740809.206
1640740813.045,1640740813.045,1640740813.362
1640740817.147,1640740817.147,1640740817.466
1640740821.281,1640740821.281,1640740821.597
1640740825.46,1640740825.46,1640740825.783
1640740829.557,1640740829.557,1640740829.874
1640740833.708,1640740833.708,1640740834.024
1640740837.814,1640740837.814,1640740838.13
1640740841.94,1640740841.94,1640740842.258
1640740846.094,1640740846.094,1640740846.408
1640740850.218,1640740850.218,1640740850.531
1640740854.332,1640740854.332,1640740854.65
1640740858.468,1640740858.468,1640740858.784
1640740862.609,1640740862.609,1640740862.924
1640740866.758,1640740866.758,1640740867.073
1640740870.861,1640740870.861,1640740871.178
1640740875.007,1640740875.007,1640740875.336
1640740879.181,1640740879.181,1640740879.497
1640740883.249,1640740883.249,1640740883.564
1640740887.389,1640740887.389,1640740887.705
1640740891.547,1640740891.547,1640740891.864
1640740895.725,1640740895.725,1640740896.039
1640740899.866,1640740899.866,1640740900.185
1640740903.974,1640740903.974,1640740904.319
1640740908.085,1640740908.085,1640740908.402
1640740912.277,1640740912.277,1640740912.592
1640740916.398,1640740916.398,1640740916.715
1640740920.547,1640740920.547,1640740920.86
1640740924.719,1640740924.719,1640740925.035
1640740928.775,1640740928.775,1640740929.092
1640740932.983,1640740932.983,1640740933.299
1640740937.104,1640740937.104,1640740937.418
1640740941.204,1640740941.204,1640740941.52
1640740945.358,1640740945.358,1640740945.673
1640740949.456,1640740949.456,1640740949.773
1640740953.862,1640740953.862,1640740954.18
1640740958.024,1640740958.024,1640740958.342
1640740962.108,1640740962.108,1640740962.424
1640740966.231,1640740966.231,1640740966.547
1640740970.363,1640740970.364,1640740970.687
1640740974.494,1640740974.494,1640740974.809
1640740978.633,1640740978.633,1640740978.953
1640740982.743,1640740982.743,1640740983.061
1640740986.892,1640740986.892,1640740987.211
1640740990.99,1640740990.99,1640740991.308
1640740995.159,1640740995.159,1640740995.475
1640740999.241,1640740999.241,1640740999.559
1640741003.395,1640741003.395,1640741003.744
1640741007.498,1640741007.498,1640741007.814
1640741011.603,1640741011.603,1640741011.923
1640741015.761,1640741015.761,1640741016.077
1640741019.886,1640741019.886,1640741020.202
1640741024.006,1640741024.006,1640741024.32
1640741028.102,1640741028.102,1640741028.418
1640741032.207,1640741032.207,1640741032.521
1640741036.343,1640741036.343,1640741036.661
1640741040.453,1640741040.453,1640741040.768
1640741044.62,1640741044.62,1640741044.934
1640741048.74,1640741048.74,1640741049.058
1640741052.866,1640741052.866,1640741053.179
1640741056.985,1640741056.985,1640741057.303
1640741061.101,1640741061.101,1640741061.416
1640741065.237,1640741065.237,1640741065.551
1640741069.364,1640741069.364,1640741069.678
1640741073.487,1640741073.487,1640741073.805
1640741077.615,1640741077.615,1640741077.932
1640741081.78,1640741081.78,1640741082.092
1640741085.869,1640741085.869,1640741086.185
1640741089.978,1640741089.978,1640741090.298
1640741094.146,1640741094.146,1640741094.464
1640741098.234,1640741098.234,1640741098.547
1640741102.391,1640741102.391,1640741102.705
1640741106.513,1640741106.513,1640741106.825
1640741110.647,1640741110.647,1640741110.962
1640741114.796,1640741114.796,1640741115.112
1640741118.873,1640741118.873,1640741119.192
1640741122.992,1640741122.992,1640741123.304
1640741127.137,1640741127.137,1640741127.451
1640741131.234,1640741131.234,1640741131.547
1640741135.365,1640741135.365,1640741135.689
1640741139.494,1640741139.494,1640741139.815
1640741143.644,1640741143.644,1640741143.958
1640741147.734,1640741147.734,1640741148.047
1640741151.853,1640741151.853,1640741152.168
1640741156.015,1640741156.015,1640741156.329
1640741160.148,1640741160.148,1640741160.462
1640741164.267,1640741164.267,1640741164.582
1640741168.362,1640741168.362,1640741168.677
1640741172.471,1640741172.471,1640741172.784
1640741176.605,1640741176.605,1640741176.922
1640741180.764,1640741180.764,1640741181.08
1640741184.87,1640741184.87,1640741185.186
1640741189.257,1640741189.257,1640741189.572
1640741193.387,1640741193.387,1640741193.705
1640741197.565,1640741197.565,1640741197.881
1640741201.674,1640741201.674,1640741201.988
1640741205.783,1640741205.783,1640741206.099
1640741209.902,1640741209.902,1640741210.219
1640741214.053,1640741214.053,1640741214.369
1640741218.151,1640741218.151,1640741218.467
1640741222.29,1640741222.29,1640741222.607
1640741226.467,1640741226.467,1640741226.78
1640741230.552,1640741230.552,1640741230.869
1640741234.667,1640741234.667,1640741234.983
1640741238.813,1640741238.813,1640741239.128
1640741242.953,1640741242.953,1640741243.267
1640741247.114,1640741247.114,1640741247.427
1640741251.225,1640741251.225,1640741251.541
1640741255.34,1640741255.34,1640741255.667
1640741259.483,1640741259.483,1640741259.796
1640741263.632,1640741263.632,1640741263.947
1640741267.729,1640741267.729,1640741268.044
1640741271.896,1640741271.896,1640741272.215
1640741275.982,1640741275.982,1640741276.299
1640741280.11,1640741280.11,1640741280.424
1640741284.331,1640741284.331,1640741284.646
1640741288.398,1640741288.398,1640741288.713
1640741292.525,1640741292.525,1640741292.84
1640741296.652,1640741296.652,1640741296.969
1640741300.822,1640741300.822,1640741301.134
1640741304.932,1640741304.932,1640741305.246
1640741309.074,1640741309.074,1640741309.389
1640741313.223,1640741313.223,1640741313.537
1640741317.299,1640741317.299,1640741317.612
1640741321.477,1640741321.477,1640741321.795
1640741325.565,1640741325.565,1640741325.879
1640741329.725,1640741329.725,1640741330.039
1640741333.839,1640741333.839,1640741334.156
1640741337.973,1640741337.973,1640741338.293
1640741342.096,1640741342.096,1640741342.414
1640741346.214,1640741346.214,1640741346.527
1640741350.32,1640741350.32,1640741350.635
1640741354.533,1640741354.533,1640741354.847
1640741358.733,1640741358.733,1640741359.046
1640741362.795,1640741362.795,1640741363.109
1640741366.926,1640741366.926,1640741367.242
1640741371.103,1640741371.103,1640741371.42
1640741375.197,1640741375.197,1640741375.513
1640741379.336,1640741379.336,1640741379.652
1640741383.501,1640741383.501,1640741383.818
1640741387.634,1640741387.634,1640741387.947
1640741391.749,1640741391.749,1640741392.066
1640741395.868,1640741395.868,1640741396.182
1640741400.073,1640741400.073,1640741400.387
1640741404.204,1640741404.204,1640741404.523
1640741408.334,1640741408.334,1640741408.651
1640741412.424,1640741412.424,1640741412.739
1640741416.585,1640741416.585,1640741416.899
1640741420.707,1640741420.707,1640741421.024
1640741425.125,1640741425.125,1640741425.442
1640741429.187,1640741429.187,1640741429.504
1640741433.357,1640741433.357,1640741433.674
1640741437.451,1640741437.451,1640741437.765
1640741441.547,1640741441.547,1640741441.871
1640741445.705,1640741445.705,1640741446.021
1640741449.795,1640741449.795,1640741450.111
1640741453.952,1640741453.952,1640741454.269
1640741458.066,1640741458.066,1640741458.383
1640741462.247,1640741462.247,1640741462.564
1640741466.405,1640741466.405,1640741466.722
1640741470.524,1640741470.524,1640741470.841
1640741474.653,1640741474.653,1640741474.97
1640741478.77,1640741478.771,1640741479.084
1640741482.906,1640741482.906,1640741483.223
1640741487.039,1640741487.039,1640741487.363
1640741491.131,1640741491.131,1640741491.446
1640741495.245,1640741495.245,1640741495.559
1640741499.41,1640741499.41,1640741499.727
1640741503.541,1640741503.541,1640741503.863
1640741507.658,1640741507.658,1640741507.976
1640741511.79,1640741511.79,1640741512.106
1640741515.923,1640741515.923,1640741516.238
1640741520.013,1640741520.013,1640741520.329
1640741524.128,1640741524.128,1640741524.442
1640741528.276,1640741528.276,1640741528.594
1640741532.45,1640741532.45,1640741532.765
1640741536.56,1640741536.56,1640741536.876
1640741540.668,1640741540.668,1640741540.986
1640741544.782,1640741544.782,1640741545.101
1640741548.881,1640741548.881,1640741549.2
1640741553.005,1640741553.005,1640741553.32
1640741557.134,1640741557.134,1640741557.448
1640741561.316,1640741561.316,1640741561.632
1640741565.459,1640741565.459,1640741565.773
1640741569.571,1640741569.572,1640741569.886
1640741573.681,1640741573.681,1640741574.0
1640741577.786,1640741577.786,1640741578.098
1640741581.95,1640741581.95,1640741582.285
1640741586.119,1640741586.119,1640741586.439
1640741590.206,1640741590.206,1640741590.519
1640741594.363,1640741594.363,1640741594.683
1640741598.458,1640741598.458,1640741598.775
1640741602.587,1640741602.587,1640741602.9
1640741606.695,1640741606.695,1640741607.015
1640741610.835,1640741610.835,1640741611.149
1640741614.927,1640741614.927,1640741615.24
1640741619.11,1640741619.11,1640741619.43
1640741623.2,1640741623.2,1640741623.515
1640741627.309,1640741627.309,1640741627.626
1640741631.468,1640741631.468,1640741631.787
1640741635.568,1640741635.568,1640741635.884
1640741639.697,1640741639.697,1640741640.017
1640741643.806,1640741643.806,1640741644.12
1640741647.944,1640741647.944,1640741648.258
1640741652.075,1640741652.075,1640741652.391
1640741656.195,1640741656.196,1640741656.51
1640741660.634,1640741660.634,1640741660.95
1640741664.746,1640741664.746,1640741665.065
1640741668.846,1640741668.846,1640741669.167
1640741672.953,1640741672.953,1640741673.266
1640741677.084,1640741677.084,1640741677.4
1640741681.196,1640741681.196,1640741681.515
1640741685.461,1640741685.461,1640741685.781
1640741689.472,1640741689.472,1640741689.786
1640741693.591,1640741693.591,1640741693.933
1640741697.689,1640741697.689,1640741698.007
1640741701.817,1640741701.817,1640741702.133
1640741705.947,1640741705.947,1640741706.263
1640741710.075,1640741710.075,1640741710.393
1640741714.265,1640741714.265,1640741714.579
1640741718.33,1640741718.33,1640741718.649
1640741722.444,1640741722.444,1640741722.765
1640741726.577,1640741726.577,1640741726.892
1640741730.723,1640741730.723,1640741731.039
1640741734.808,1640741734.808,1640741735.123
1640741738.957,1640741738.957,1640741739.273
1640741743.111,1640741743.111,1640741743.426
1640741747.203,1640741747.203,1640741747.524
1640741751.339,1640741751.339,1640741751.66
1640741755.462,1640741755.462,1640741755.788
